Date,Bay,TrapEffort,Precip,Tmin,Tmax,LunarBright
5/6/06,5148,160,4.6,18,30,0.6
5/7/06,5148,160,1.4,17,27,0.69
5/8/06,5148,0,NA,NA,NA,0.77
5/9/06,5148,320,3.6,14,21,0.84
5/10/06,5148,0,NA,NA,NA,0.91
5/11/06,5148,320,0.1,14,23,0.96
5/12/06,5148,0,NA,NA,NA,0.99
5/13/06,5148,320,0,9,24,1
5/14/06,5148,0,NA,NA,NA,0.99
5/15/06,5148,320,10.6,14,26,0.96
5/16/06,5148,0,NA,NA,NA,0.9
5/17/06,5148,320,0,9,25,0.83
5/18/06,5148,0,NA,NA,NA,0.74
5/19/06,5148,320,6.5,14,27,0.63
5/20/06,5148,0,NA,NA,NA,0.52
5/21/06,5148,320,0,14,31,0.41
5/22/06,5148,0,NA,NA,NA,0.3
5/23/06,5148,320,0,19,27,0.2
5/24/06,5148,0,NA,NA,NA,0.11
5/25/06,5148,320,0,16,32,0.05
5/26/06,5148,0,NA,NA,NA,0.01
5/27/06,5148,320,0,19,33,0
5/28/06,5148,0,NA,NA,NA,0.01
5/29/06,5148,320,0,18,34,0.05
5/30/06,5148,0,NA,NA,NA,0.1
5/31/06,5148,320,0,19,32,0.17
6/1/06,5148,0,NA,NA,NA,0.25
6/2/06,5148,320,10,19,31,0.34
6/3/06,5148,0,NA,NA,NA,0.43
6/4/06,5148,320,22.5,16,31,0.52
6/5/06,5148,0,NA,NA,NA,0.62
6/6/06,5148,320,0,14,29,0.71
6/7/06,5148,160,0,14,27,0.79
6/8/06,5148,160,0,11,30,0.87
6/9/06,5148,0,NA,NA,NA,0.93
6/10/06,5148,320,0,16,34,0.97
6/11/06,5148,0,NA,NA,NA,0.99
6/12/06,5148,320,0,19,30,1
6/13/06,5148,0,NA,NA,NA,0.97
6/14/06,5148,0,NA,NA,NA,0.92
6/15/06,5148,480,25.3,19,31,0.85
6/16/06,5148,160,0,16,28,0.76
6/17/06,5148,0,NA,NA,NA,0.66
6/18/06,5148,320,0,15,30,0.54
6/19/06,5148,0,NA,NA,NA,0.43
6/20/06,5148,320,0,15,30,0.32
6/21/06,5148,0,NA,NA,NA,0.22
6/22/06,5148,320,7.6,15,34,0.14
6/23/06,5148,160,0,20,32,0.07
6/24/06,5148,160,0,20,32,0.03
6/25/06,5148,0,NA,NA,NA,0
6/26/06,5148,320,46.7,20,31,0.01
6/27/06,5148,160,16,19,29,0.03
6/28/06,5148,160,0,20,31,0.07
6/29/06,5148,160,2.7,19,28,0.12
6/30/06,5148,0,NA,NA,NA,0.19
7/1/06,5148,320,0,19,31,0.27
7/2/06,5148,0,NA,NA,NA,0.36
7/3/06,5148,320,0,19,32,0.46
7/4/06,5148,0,NA,NA,NA,0.55
7/5/06,5148,320,0,19,32,0.65
7/6/06,5148,0,NA,NA,NA,0.74
7/7/06,5148,320,5,19,32,0.82
7/8/06,5148,0,NA,NA,NA,0.89
7/9/06,5148,320,0,15,28,0.95
7/10/06,5148,0,NA,NA,NA,0.99
7/11/06,5148,320,0,15,31,1
7/12/06,5148,0,NA,NA,NA,0.98
7/13/06,5148,320,0,20,33,0.94
7/14/06,5148,0,NA,NA,NA,0.87
7/15/06,5148,320,0,24,34,0.78
7/16/06,5148,0,NA,NA,NA,0.68
7/17/06,5148,320,12.4,20,35,0.57
7/18/06,5148,0,NA,NA,NA,0.46
7/19/06,5148,320,0,21,34,0.35
7/20/06,5148,0,NA,NA,NA,0.25
7/21/06,5148,320,0,21,35,0.16
7/22/06,5148,0,NA,NA,NA,0.09
7/23/06,5148,320,59.4,20,35,0.04
2/24/04,R,48,NA,NA,NA,0.16
2/25/04,R,48,NA,NA,NA,0.24
2/26/04,R,48,53,1,13,0.32
2/27/04,R,48,3.6,1,5,0.41
2/28/04,R,48,0.2,2,14,0.51
2/29/04,R,48,0,3,19,0.6
3/1/04,R,48,0,8,19,0.69
3/2/04,R,48,0,10,27,0.78
3/3/04,R,48,0,11,27,0.85
3/4/04,R,48,0,11,30,0.92
3/5/04,R,48,0,14,28,0.96
3/6/04,R,48,0,15,29,0.99
3/7/04,R,48,0.5,10,28,1
3/8/04,R,48,0,6,28,0.98
3/9/04,R,48,0,2,19,0.94
3/10/04,R,48,6,5,16,0.87
3/11/04,R,48,0,1,23,0.79
3/12/04,R,48,0,6,23,0.69
3/13/04,R,48,0,3,23,0.58
3/14/04,R,48,0,6,24,0.46
3/15/04,R,48,0,13,29,0.35
3/16/04,R,48,2.4,15,28,0.25
3/17/04,R,48,0.4,6,23,0.16
3/18/04,R,48,0,3,23,0.09
3/19/04,R,48,0,8,27,0.04
3/20/04,R,48,0,10,27,0.01
3/21/04,R,48,7.9,15,26,0
3/22/04,R,48,0,0,23,0.02
3/23/04,R,48,0,1,17,0.05
3/24/04,R,48,0,1,20,0.11
3/25/04,R,48,0,6,25,0.17
3/26/04,R,48,0,7,27,0.25
3/27/04,R,48,0,12,30,0.34
3/28/04,R,48,0,10,28,0.43
3/29/04,R,48,0,10,28,0.52
3/30/04,R,48,0.2,10,24,0.62
3/31/04,R,48,8.6,10,17,0.71
4/1/04,R,48,0,4,14,0.8
4/2/04,R,48,0,5,19,0.87
4/3/04,R,48,0,3,21,0.94
4/4/04,R,48,0,6,23,0.98
4/5/04,R,48,0,1,23,1
4/6/04,R,48,0,5,23,0.99
4/7/04,R,48,0,7,26,0.96
4/8/04,R,48,0.9,10,28,0.9
4/9/04,R,48,6.4,10,27,0.82
4/10/04,R,48,0,8,29,0.72
4/11/04,R,48,0,12,30,0.61
4/12/04,R,48,2.5,17,29,0.5
4/13/04,R,48,9.6,15,28,0.38
4/14/04,R,48,0,6,22,0.28
4/15/04,R,48,0,3,20,0.19
4/16/04,R,48,0,6,25,0.11
4/17/04,R,48,0,8,29,0.06
4/18/04,R,48,0,11,30,0.02
4/19/04,R,48,0,11,32,0
4/20/04,R,48,0,13,30,0
4/21/04,R,48,0,13,31,0.03
4/22/04,R,48,0,13,30,0.07
4/23/04,R,48,0,15,30,0.12
4/24/04,R,48,0,13,32,0.19
4/25/04,R,48,0,15,33,0.27
4/26/04,R,48,0,17,29,0.36
4/27/04,R,48,17.4,12,27,0.45
4/28/04,R,48,0,6,23,0.55
4/29/04,R,48,0,10,23,0.65
4/30/04,R,48,0.8,15,27,0.74
5/1/04,R,48,2.2,21,23,0.83
5/2/04,R,48,1.2,19,28,0.91
5/3/04,R,48,23.2,13,28,0.96
5/4/04,R,48,0,6,23,0.99
5/5/04,R,48,0,9,23,1
5/6/04,R,48,0,17,29,0.97
5/7/04,R,48,0,15,32,0.92
5/8/04,R,48,0,15,33,0.84
5/9/04,R,48,0,14,32,0.75
5/10/04,R,48,0,13,31,0.64
5/11/04,R,48,0,16,29,0.53
5/12/04,R,156,0.9,17,27,0.42
5/13/04,R,156,18.9,12,28,0.32
5/14/04,R,156,0,16,29,0.22
5/15/04,R,156,0,15,30,0.15
5/16/04,R,156,0,18,32,0.08
5/17/04,R,156,0,17,28,0.04
5/18/04,R,156,0,11,30,0.01
5/19/04,R,156,0,17,31,0
5/20/04,R,156,2.3,22,33,0.01
5/21/04,R,156,0,19,33,0.04
5/22/04,R,156,0,20,35,0.08
5/23/04,R,156,0,20,33,0.14
5/24/04,R,156,0,18,34,0.21
5/25/04,R,156,0,19,33,0.3
5/26/04,R,156,0,20,33,0.39
5/27/04,R,156,0,11,44,0.49
5/28/04,R,156,0,13,44,0.59
5/29/04,R,156,7.8,20,34,0.69
5/30/04,R,156,0.4,21,29,0.79
5/31/04,R,156,0,22,35,0.88
6/1/04,R,156,0,21,33,0.94
6/2/04,R,156,2.8,19,32,0.99
6/3/04,R,156,0,20,33,1
6/4/04,R,156,2.6,20,33,0.98
6/5/04,R,156,0,19,32,0.94
6/6/04,R,156,0,18,32,0.87
6/7/04,R,156,0,20,33,0.78
6/8/04,R,156,55,18,32,0.67
6/9/04,R,156,13.2,21,31,0.57
6/10/04,R,156,52.8,20,28,0.46
6/11/04,R,156,0,20,31,0.36
6/12/04,R,156,0,22,33,0.27
6/13/04,R,156,13.2,19,33,0.18
6/14/04,R,156,0,21,28,0.12
6/15/04,R,156,3.9,21,29,0.06
6/16/04,R,156,9,22,32,0.02
6/17/04,R,156,0,22,33,0
6/18/04,R,156,0,23,33,0
6/19/04,R,156,2,20,35,0.02
6/20/04,R,156,0,21,35,0.05
6/21/04,R,156,0,22,33,0.1
6/22/04,R,156,19.8,21,28,0.17
6/23/04,R,156,22.3,21,31,0.25
6/24/04,R,156,1.1,20,32,0.34
6/25/04,R,156,0,21,32,0.44
6/26/04,R,156,16.2,21,32,0.55
6/27/04,R,156,5,21,31,0.65
6/28/04,R,156,17.2,20,32,0.76
6/29/04,R,156,15.8,20,29,0.85
6/30/04,R,156,0,20,29,0.92
7/1/04,R,156,15.2,20,27,0.97
7/2/04,R,156,0,21,28,1
7/3/04,R,156,0,21,31,0.99
7/4/04,R,156,1.7,21,32,0.95
7/5/04,R,156,0,22,33,0.89
7/6/04,R,156,0,21,34,0.81
7/7/04,R,156,0,22,36,0.72
7/8/04,R,156,0,22,34,0.61
7/9/04,R,156,0,21,34,0.51
7/10/04,R,156,0,21,33,0.41
7/11/04,R,156,0,21,35,0.32
7/12/04,R,156,0,21,36,0.23
7/13/04,R,156,0,22,36,0.16
7/14/04,R,156,0,23,36,0.1
7/15/04,R,156,0,23,36,0.05
7/16/04,R,156,0,18,33,0.02
7/17/04,R,156,0,20,32,0
7/18/04,R,156,0,20,33,0.01
7/19/04,R,156,0,21,31,0.03
7/20/04,R,156,1.7,17,32,0.07
7/21/04,R,156,0,17,33,0.13
7/22/04,R,156,0,20,36,0.21
7/23/04,R,156,0.15,21,34,0.3
7/24/04,R,156,18.8,20,36,0.4
7/25/04,R,156,7.9,21,33,0.51
7/26/04,R,156,0,21,31,0.62
7/27/04,R,156,0,22,33,0.73
7/28/04,R,156,35.6,21,33,0.82
7/29/04,R,0,NA,NA,NA,0.91
7/30/04,R,0,NA,NA,NA,0.96
7/31/04,R,0,NA,NA,NA,0.99
8/1/04,R,0,NA,NA,NA,1
8/2/04,R,0,NA,NA,NA,0.97
8/3/04,R,0,NA,NA,NA,0.92
8/4/04,R,0,NA,NA,NA,0.85
8/5/04,R,0,NA,NA,NA,0.76
8/6/04,R,0,NA,NA,NA,0.67
8/7/04,R,0,NA,NA,NA,0.57
8/8/04,R,0,NA,NA,NA,0.47
8/9/04,R,0,NA,NA,NA,0.38
8/10/04,R,0,NA,NA,NA,0.29
8/11/04,R,0,NA,NA,NA,0.21
8/12/04,R,0,NA,NA,NA,0.14
8/13/04,R,0,NA,NA,NA,0.08
8/14/04,R,0,NA,NA,NA,0.04
8/15/04,R,0,NA,NA,NA,0.01
8/16/04,R,0,NA,NA,NA,0
8/17/04,R,0,NA,NA,NA,0.01
8/18/04,R,0,NA,NA,NA,0.05
8/19/04,R,0,NA,NA,NA,0.1
8/20/04,R,0,NA,NA,NA,0.18
8/21/04,R,0,NA,NA,NA,0.26
8/22/04,R,0,NA,NA,NA,0.37
8/23/04,R,0,NA,NA,NA,0.48
8/24/04,R,0,NA,NA,NA,0.59
8/25/04,R,0,NA,NA,NA,0.7
8/26/04,R,0,NA,NA,NA,0.8
8/27/04,R,0,NA,NA,NA,0.89
8/28/04,R,0,NA,NA,NA,0.95
8/29/04,R,0,NA,NA,NA,0.99
8/30/04,R,0,NA,NA,NA,1
8/31/04,R,0,NA,NA,NA,0.98
9/1/04,R,0,NA,NA,NA,0.94
9/2/04,R,0,NA,NA,NA,0.89
9/3/04,R,0,NA,NA,NA,0.81
9/4/04,R,0,NA,NA,NA,0.73
9/5/04,R,0,NA,NA,NA,0.64
9/6/04,R,0,NA,NA,NA,0.54
9/7/04,R,0,NA,NA,NA,0.45
9/8/04,R,0,NA,NA,NA,0.35
9/9/04,R,0,NA,NA,NA,0.27
9/10/04,R,0,NA,NA,NA,0.19
9/11/04,R,0,NA,NA,NA,0.12
9/12/04,R,0,NA,NA,NA,0.06
9/13/04,R,0,NA,NA,NA,0.02
9/14/04,R,0,NA,NA,NA,0
9/15/04,R,272,0,21,28,0
9/16/04,R,272,2.3,19,27,0.03
9/17/04,R,272,8.4,21,29,0.08
9/18/04,R,272,0.9,17,26,0.15
9/19/04,R,272,0,16,28,0.24
9/20/04,R,272,0,13,26,0.34
9/21/04,R,272,0,14,24,0.45
9/22/04,R,272,0,14,27,0.56
9/23/04,R,272,0,14,27,0.68
9/24/04,R,272,0,17,29,0.78
9/25/04,R,272,0,17,28,0.86
9/26/04,R,272,0,19,27,0.93
9/27/04,R,272,39.2,20,27,0.98
9/28/04,R,272,12.8,20,24,1
9/29/04,R,272,0,18,29,0.99
9/30/04,R,272,0,17,21,0.97
10/1/04,R,272,0,16,28,0.92
10/2/04,R,272,0.3,21,29,0.86
10/3/04,R,272,0,18,31,0.79
10/4/04,R,272,0.2,15,28,0.71
10/5/04,R,272,0,15,28,0.62
10/6/04,R,272,0,16,28,0.52
10/7/04,R,272,0,14,23,0.43
10/8/04,R,272,0,11,24,0.33
10/9/04,R,272,0,16,24,0.25
10/10/04,R,272,0,17,25,0.17
10/11/04,R,272,0,17,24,0.1
10/12/04,R,272,0,16,25,0.04
10/13/04,R,272,5.4,20,27,0.01
10/14/04,R,272,0,13,25,0
10/15/04,R,272,11.5,11,23,0.02
10/16/04,R,272,0,7,20,0.06
10/17/04,R,272,0,11,23,0.12
10/18/04,R,272,0,15,25,0.21
10/19/04,R,272,0,16,27,0.31
10/20/04,R,272,1.2,17,26,0.42
10/21/04,R,272,0,15,24,0.53
10/22/04,R,272,0.3,16,21,0.65
10/23/04,R,272,0,11,23,0.75
10/24/04,R,272,0.5,11,21,0.84
10/25/04,R,272,0,14,20,0.91
10/26/04,R,272,0,15,25,0.96
10/27/04,R,272,0,12,21,0.99
10/28/04,R,272,0,15,24,1
10/29/04,R,272,0.5,16,21,0.99
10/30/04,R,272,0,15,24,0.96
10/31/04,R,272,0,16,28,0.91
11/1/04,R,272,0,15,29,0.85
11/2/04,R,272,0,17,28,0.77
11/3/04,R,272,0,20,27,0.69
11/4/04,R,272,0,20,28,0.6
11/5/04,R,272,11.6,10,24,0.5
11/6/04,R,272,0,6,21,0.41
11/7/04,R,272,0,4,21,0.31
11/8/04,R,272,0,10,24,0.22
11/9/04,R,272,0,7,24,0.14
11/10/04,R,272,0,2,17,0.07
11/11/04,R,272,0.2,7,18,0.03
11/12/04,R,272,0.4,12,19,0
11/13/04,R,272,4.8,12,22,0.01
11/14/04,R,272,0,4,17,0.04
11/15/04,R,272,0,1,14,0.1
11/16/04,R,272,0,0,17,0.18
11/17/04,R,272,0,2,19,0.28
11/18/04,R,272,0,4,21,0.39
11/19/04,R,272,0,5,21,0.5
11/20/04,R,272,0,12,23,0.61
11/21/04,R,272,0,14,24,0.71
11/22/04,R,272,0,15,24,0.8
11/23/04,R,272,1.7,16,22,0.88
11/24/04,R,272,73.8,16,21,0.93
11/25/04,R,272,13,13,22,0.97
11/26/04,R,272,0.2,0,14,1
11/27/04,R,272,NA,NA,NA,1
11/28/04,R,272,17.4,1,16,0.98
11/29/04,R,272,NA,NA,NA,0.95
11/30/04,R,272,0,3,16,0.9
12/1/04,R,272,1.1,13,18,0.84
12/2/04,R,272,0,0,17,0.76
12/3/04,R,272,0,1,17,0.68
12/4/04,R,272,0,2,16,0.58
12/5/04,R,272,0,1,18,0.48
12/6/04,R,272,0.3,7,17,0.38
12/7/04,R,272,0,7,22,0.29
12/8/04,R,272,0,13,23,0.19
12/9/04,R,272,1.6,11,22,0.11
12/10/04,R,272,36.7,17,22,0.05
12/11/04,R,272,0,6,22,0.01
12/12/04,R,0,NA,NA,NA,0
12/13/04,R,544,0,2,15,0.02
12/14/04,R,272,0,2,17,0.07
12/15/04,R,0,NA,NA,NA,0.14
12/16/04,R,544,0,-5,10,0.24
12/17/04,R,0,NA,NA,NA,0.34
12/18/04,R,544,0,0,16,0.45
12/19/04,R,0,NA,NA,NA,0.56
12/20/04,R,0,NA,NA,NA,0.66
12/21/04,R,816,0,-5,17,0.75
12/22/04,R,0,NA,NA,NA,0.83
12/23/04,R,544,7,0,20,0.9
12/24/04,R,272,0,2,21,0.95
12/25/04,R,0,NA,NA,NA,0.98
12/26/04,R,0,NA,NA,NA,1
12/27/04,R,816,23.2,-4,7,1
12/28/04,R,272,0.3,-5,8,0.98
12/29/04,R,0,NA,NA,NA,0.94
12/30/04,R,0,NA,NA,NA,0.89
12/31/04,R,816,0,-2,19,0.82
1/1/05,R,0,NA,NA,NA,0.74
1/2/05,R,544,0,5,22,0.65
1/3/05,R,0,NA,NA,NA,0.56
1/4/05,R,544,0,7,22,0.45
1/5/05,R,0,NA,NA,NA,0.35
1/6/05,R,544,0,9,22,0.25
1/7/05,R,272,0.5,12,23,0.16
1/8/05,R,272,0,12,23,0.08
1/9/05,R,0,NA,NA,NA,0.03
1/10/05,R,544,0,2,23,0
1/11/05,R,0,NA,NA,NA,0.01
1/12/05,R,544,0,6,22,0.05
1/13/05,R,0,NA,NA,NA,0.11
1/14/05,R,544,25,12,24,0.19
1/15/05,R,0,NA,NA,NA,0.29
1/16/05,R,544,0,2,15,0.39
1/17/05,R,0,NA,NA,NA,0.49
1/18/05,R,544,0,-6,14,0.59
1/19/05,R,0,NA,NA,NA,0.69
1/20/05,R,544,0,-8,8,0.77
1/21/05,R,0,NA,NA,NA,0.85
1/22/05,R,544,0,0,19,0.91
1/23/05,R,272,4.5,-4,14,0.95
1/24/05,R,0,NA,NA,NA,0.98
1/25/05,R,0,NA,NA,NA,1
1/26/05,R,816,0,-9,18,0.99
1/27/05,R,0,NA,NA,NA,0.97
1/28/05,R,544,0,0,19,0.93
1/29/05,R,0,NA,NA,NA,0.87
1/30/05,R,544,20.3,-3,5,0.8
1/31/05,R,0,NA,NA,NA,0.71
2/1/05,R,544,0,1,8,0.62
2/2/05,R,0,NA,NA,NA,0.51
2/3/05,R,544,18.1,2,11,0.4
2/4/05,R,0,NA,NA,NA,0.3
2/5/05,R,544,0,1,18,0.2
2/6/05,R,0,NA,NA,NA,0.11
2/7/05,R,544,0,0,18,0.05
2/8/05,R,0,NA,NA,NA,0.01
2/9/05,R,544,0,2,21,0
2/10/05,R,272,19.3,6,16,0.02
2/11/05,R,0,NA,NA,NA,0.07
2/12/05,R,0,NA,NA,NA,0.14
2/13/05,R,816,0,3,18,0.23
2/14/05,R,0,NA,NA,NA,0.32
2/15/05,R,544,4.7,8,18,0.42
2/16/05,R,0,NA,NA,NA,0.52
2/17/05,R,544,0,9,19,0.62
2/18/05,R,0,NA,NA,NA,0.71
2/19/05,R,544,0,-3,17,0.79
2/20/05,R,0,NA,NA,NA,0.86
2/21/05,R,544,5.6,5,20,0.92
2/22/05,R,272,23.5,10,23,0.96
2/23/05,R,0,NA,NA,NA,0.99
2/24/05,R,544,27.1,7,25,1
2/25/05,R,272,0.8,5,12,0.99
2/26/05,R,0,NA,NA,NA,0.96
2/27/05,R,544,0,9,16,0.91
2/28/05,R,272,21.7,5,11,0.85
3/1/05,R,272,0.1,4,12,0.76
3/2/05,R,0,NA,NA,NA,0.67
3/3/05,R,544,0,-3,13,0.56
3/4/05,R,272,0,-2,18,0.45
3/5/05,R,272,0,0,23,0.34
3/6/05,R,0,NA,NA,NA,0.23
3/7/05,R,0,NA,NA,NA,0.14
3/8/05,R,816,11.8,1,23,0.07
3/9/05,R,0,NA,NA,NA,0.02
3/10/05,R,0,NA,NA,NA,0
3/11/05,R,816,0,-2,26,0.01
3/12/05,R,0,NA,NA,NA,0.04
3/13/05,R,544,0,2,25,0.1
3/14/05,R,0,NA,NA,NA,0.17
3/15/05,R,544,0,5,27,0.26
3/16/05,R,272,22.4,6,18,0.35
3/17/05,R,272,3.3,3,18,0.44
3/18/05,R,0,NA,NA,NA,0.54
3/19/05,R,544,0,0,19,0.63
3/20/05,R,0,NA,NA,NA,0.72
3/21/05,R,544,0,2,23,0.8
3/22/05,R,0,NA,NA,NA,0.87
3/23/05,R,544,10.8,11,24,0.93
3/24/05,R,0,NA,NA,NA,0.97
3/25/05,R,544,0,7,28,0.99
3/26/05,R,0,NA,NA,NA,1
3/27/05,R,544,54,11,27,0.98
3/28/05,R,272,26.8,13,18,0.94
3/29/05,R,272,2.2,7,26,0.88
3/30/05,R,272,0,6,28,0.8
3/31/05,R,272,2.2,13,28,0.7
4/1/05,R,272,3.6,12,18,0.6
4/2/05,R,272,10.7,10,18,0.48
4/3/05,R,0,NA,NA,NA,0.37
4/4/05,R,544,0,6,26,0.26
4/5/05,R,0,NA,NA,NA,0.17
4/6/05,R,544,0,8,29,0.09
4/7/05,R,0,NA,NA,NA,0.03
4/8/05,R,544,9,14,27,0.01
4/9/05,R,272,0.2,12,23,0
4/10/05,R,0,NA,NA,NA,0.02
4/11/05,R,0,NA,NA,NA,0.06
4/12/05,R,816,0,7,16,0.12
4/13/05,R,0,NA,NA,NA,0.2
4/14/05,R,544,0.4,7,27,0.28
4/15/05,R,0,NA,NA,NA,0.37
4/16/05,R,544,0,5,23,0.46
4/17/05,R,0,NA,NA,NA,0.56
4/18/05,R,544,0,2,26,0.65
4/19/05,R,0,NA,NA,NA,0.74
4/20/05,R,544,0,8,30,0.82
4/21/05,R,0,NA,NA,NA,0.89
4/22/05,R,544,0,11,30,0.95
4/23/05,R,272,16.7,11,28,0.98
4/24/05,R,0,NA,NA,NA,1
4/25/05,R,0,NA,NA,NA,0.99
4/26/05,R,816,1.7,1,22,0.96
4/27/05,R,272,0.1,14,20,0.9
4/28/05,R,272,0,5,23,0.83
4/29/05,R,0,NA,NA,NA,0.73
4/30/05,R,0,NA,NA,NA,0.62
5/1/05,R,816,13.1,13,28,0.51
5/2/05,R,272,0,10,24,0.39
5/3/05,R,0,NA,NA,NA,0.29
5/4/05,R,544,0,8,27,0.19
5/5/05,R,0,NA,NA,NA,0.11
5/6/05,R,544,1.2,11,26,0.05
5/7/05,R,0,NA,NA,NA,0.01
5/8/05,R,544,0,10,28,0
5/9/05,R,0,NA,NA,NA,0.01
5/10/05,R,544,0,12,32,0.04
5/11/05,R,272,9.2,12,29,0.08
5/12/05,R,272,0,14,28,0.14
5/13/05,R,0,NA,NA,NA,0.22
5/14/05,R,544,0,15,32,0.3
5/15/05,R,0,NA,NA,NA,0.39
5/16/05,R,544,7,11,29,0.49
5/17/05,R,0,NA,NA,NA,0.58
5/18/05,R,544,0.5,15,28,0.68
5/19/05,R,0,NA,NA,NA,0.77
5/20/05,R,544,9.8,15,31,0.85
5/21/05,R,272,10.2,13,31,0.91
5/22/05,R,272,0.2,10,22,0.97
5/23/05,R,0,NA,NA,NA,0.99
5/24/05,R,544,0,15,32,1
5/25/05,R,0,NA,NA,NA,0.97
5/26/05,R,544,0,11,31,0.92
5/27/05,R,0,NA,NA,NA,0.85
5/28/05,R,544,0,11,31,0.75
5/29/05,R,0,NA,NA,NA,0.65
5/30/05,R,544,50,15,31,0.53
5/31/05,R,0,NA,NA,NA,0.42
6/1/05,R,544,16,16,32,0.31
6/2/05,R,272,39.4,18,23,0.22
6/3/05,R,272,6.4,19,27,0.14
6/4/05,R,272,24.4,19,27,0.07
6/5/05,R,0,NA,NA,NA,0.03
6/6/05,R,0,NA,NA,NA,0.01
6/7/05,R,816,28.9,21,32,0
6/8/05,R,0,NA,NA,NA,0.02
6/9/05,R,544,3.6,21,30,0.05
6/10/05,R,272,22.4,21,32,0.1
6/11/05,R,0,NA,NA,NA,0.17
6/12/05,R,544,8.6,20,29,0.24
6/13/05,R,272,4,22,27,0.33
6/14/05,R,272,0.5,21,32,0.42
6/15/05,R,272,0,22,34,0.52
6/16/05,R,272,0,20,33,0.61
6/17/05,R,272,0,18,32,0.71
6/18/05,R,272,0,20,29,0.8
6/19/05,R,0,NA,NA,NA,0.88
6/20/05,R,544,0,16,32,0.94
6/21/05,R,0,NA,NA,NA,0.99
6/22/05,R,544,0,15,29,1
6/23/05,R,272,0,18,32,0.98
6/24/05,R,272,0,17,32,0.94
6/25/05,R,0,NA,NA,NA,0.87
6/26/05,R,544,1,20,31,0.78
6/27/05,R,272,10.4,21,30,0.67
6/28/05,R,272,4.6,19,32,0.56
6/29/05,R,272,21.2,21,24,0.45
6/30/05,R,272,0.4,21,28,0.35
7/1/05,R,0,NA,NA,NA,0.25
7/2/05,R,544,5,20,33,0.17
7/3/05,R,272,0,21,32.5,0.1
7/4/05,R,0,NA,NA,NA,0.05
7/5/05,R,544,26,21,33,0.02
7/6/05,R,0,NA,NA,NA,0
7/7/05,R,544,0,21,33,0.01
7/8/05,R,0,NA,NA,NA,0.03
7/9/05,R,544,0,20,33,0.07
7/10/05,R,0,NA,NA,NA,0.12
7/11/05,R,544,41.4,20,31,0.19
7/12/05,R,0,NA,NA,NA,0.27
7/13/05,R,544,9.5,21,33,0.36
7/14/05,R,272,25.4,20,25,0.46
7/15/05,R,0,NA,NA,NA,0.56
7/16/05,R,544,18.2,21,31,0.66
7/17/05,R,0,NA,NA,NA,0.76
7/18/05,R,544,0,21,34,0.85
7/19/05,R,272,2.3,22,33,0.92
7/20/05,R,0,NA,NA,NA,0.97
7/21/05,R,544,0,22,34,1
7/22/05,R,0,NA,NA,NA,0.99
7/23/05,R,544,0,22,35,0.95
7/24/05,R,0,NA,NA,NA,0.89
7/25/05,R,544,0,21,35,0.8
7/26/05,R,0,NA,NA,NA,0.71
7/27/05,R,544,0,22,38,0.6
7/28/05,R,0,NA,NA,NA,0.49
7/29/05,R,544,0,22,37,0.39
7/30/05,R,0,NA,NA,NA,0.29
7/31/05,R,0,NA,NA,NA,0.21
8/1/05,R,0,NA,NA,NA,0.14
8/2/05,R,0,NA,NA,NA,0.08
8/3/05,R,0,NA,NA,NA,0.04
8/4/05,R,0,NA,NA,NA,0.01
8/5/05,R,0,NA,NA,NA,0
8/6/05,R,0,NA,NA,NA,0.01
8/7/05,R,0,NA,NA,NA,0.04
8/8/05,R,0,NA,NA,NA,0.08
8/9/05,R,0,NA,NA,NA,0.15
8/10/05,R,0,NA,NA,NA,0.22
8/11/05,R,0,NA,NA,NA,0.31
8/12/05,R,0,NA,NA,NA,0.41
8/13/05,R,0,NA,NA,NA,0.51
8/14/05,R,0,NA,NA,NA,0.62
8/15/05,R,0,NA,NA,NA,0.72
8/16/05,R,0,NA,NA,NA,0.82
8/17/05,R,0,NA,NA,NA,0.9
8/18/05,R,0,NA,NA,NA,0.96
8/19/05,R,0,NA,NA,NA,0.99
8/20/05,R,0,NA,NA,NA,1
8/21/05,R,0,NA,NA,NA,0.97
8/22/05,R,0,NA,NA,NA,0.91
8/23/05,R,0,NA,NA,NA,0.84
8/24/05,R,0,NA,NA,NA,0.75
8/25/05,R,0,NA,NA,NA,0.65
8/26/05,R,0,NA,NA,NA,0.55
8/27/05,R,0,NA,NA,NA,0.44
8/28/05,R,0,NA,NA,NA,0.35
8/29/05,R,0,NA,NA,NA,0.26
8/30/05,R,0,NA,NA,NA,0.18
8/31/05,R,0,NA,NA,NA,0.11
9/1/05,R,0,NA,NA,NA,0.06
9/2/05,R,0,NA,NA,NA,0.02
9/3/05,R,0,NA,NA,NA,0
9/4/05,R,0,NA,NA,NA,0
9/5/05,R,0,NA,NA,NA,0.02
9/6/05,R,0,NA,NA,NA,0.05
9/7/05,R,0,NA,NA,NA,0.11
9/8/05,R,0,NA,NA,NA,0.18
9/9/05,R,0,NA,NA,NA,0.27
9/10/05,R,0,NA,NA,NA,0.36
9/11/05,R,0,NA,NA,NA,0.47
9/12/05,R,0,NA,NA,NA,0.58
9/13/05,R,0,NA,NA,NA,0.69
9/14/05,R,0,NA,NA,NA,0.79
9/15/05,R,0,NA,NA,NA,0.88
9/16/05,R,0,NA,NA,NA,0.95
